fsq_id,location_name,poi_type
4e6c9c07d1649db799aee3bf,"300008 - Normand Park, West Kensington","['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']"
5806904a38fabbc412368013,"300008 - Normand Park, West Kensington",['Korean Restaurant']
585ff80aa598b3131924ff81,"300008 - Normand Park, West Kensington",['Bakery']
4f241240e4b0dc27b9080ecc,"300008 - Normand Park, West Kensington","['Falafel Restaurant', 'Fast Food Restaurant', 'Mediterranean Restaurant']"
57951e4d498e85cfba840b0c,"300008 - Normand Park, West Kensington","['Café', 'Creperie', 'Restaurant']"
5f43a1293b114a210b07cb1d,"300008 - Normand Park, West Kensington",['Korean Restaurant']
4ddf8ceb8877e0877e5bcba7,"200148 - Ansell House, Stepney","['Bakery', 'Sandwich Restaurant']"
4bb4f39beb6dd13a358f96e4,"200148 - Ansell House, Stepney",['Restaurant']
4babc6daf964a520a9c83ae3,"200148 - Ansell House, Stepney",['Chinese Restaurant']
51e53b4f498efac3f24b98da,"200148 - Ansell House, Stepney","['Deli', 'Fast Food Restaurant']"
4dcf123f1f6eb122708be134,"200148 - Ansell House, Stepney","['Chinese Restaurant', 'Fast Food Restaurant', 'Thai Restaurant']"
4ed3ec7300391535cd26a94e,"200148 - Ansell House, Stepney",['Food Truck']
57b6257a498e379b1d3ba81d,"200148 - Ansell House, Stepney","['Gastropub', 'Asian Restaurant', 'Thai Restaurant']"
4c66e96caebea593ff8a74d0,"200148 - Ansell House, Stepney","['Fish and Chips Shop', 'Chinese Restaurant', 'Fast Food Restaurant']"
4c4df59bdb2c20a17ee7ab73,"200148 - Ansell House, Stepney",['Chinese Restaurant']
4f243159e4b0020c2e81893f,"200148 - Ansell House, Stepney","['BBQ Joint', 'Fast Food Restaurant', 'Turkish Restaurant']"
5570465a498eb53da6d0e9d4,"200058 - Northdown Street, King's Cross",['Pizzeria']
4d910eff033ba35d032c680d,"200058 - Northdown Street, King's Cross",['Thai Restaurant']
4c8a2f142e333704071cc141,"200058 - Northdown Street, King's Cross","['Café', 'Coffee Shop', 'Restaurant']"
56c87d78498edfacfe8125ee,"200058 - Northdown Street, King's Cross",['Vegan and Vegetarian Restaurant']
5814ece638fa51e54dc7fefa,"200058 - Northdown Street, King's Cross",['Thai Restaurant']
5200a560498ec1b0f59f7eb0,"200058 - Northdown Street, King's Cross","['Bakery', 'Fast Food Restaurant']"
5bae0c35f709c1002ce1ce2c,"200058 - Northdown Street, King's Cross",['Steakhouse']
586c3ce38cfe5450f8b8c82d,"200058 - Northdown Street, King's Cross",['Burger Joint']
4b06dbd2f964a520a4f122e3,"200058 - Northdown Street, King's Cross",['Tapas Restaurant']
4be2acdad27a20a1a805905b,"200058 - Northdown Street, King's Cross",['Gourmet Store']
4bed4c1e6e8c20a1ae1f7061,"003457 - Rochester Row, Westminster",['Fish and Chips Shop']
4fba4ab0e4b0a97c56a24091,"003457 - Rochester Row, Westminster","['Café', 'Coffee Shop', 'Restaurant']"
53c3c3ee498eb2376aa1a507,"003457 - Rochester Row, Westminster","['Fast Food Restaurant', 'Sandwich Restaurant']"
569ceaf3498eb50a99e52519,"003457 - Rochester Row, Westminster",['Falafel Restaurant']
5289db6411d2e4c3bdcfde2c,"003457 - Rochester Row, Westminster","['Coffee Shop', 'Restaurant']"
55af6580498ef881a1827686,"003457 - Rochester Row, Westminster",['Salad Restaurant']
4cb6e9c89c7ba35d04f49406,"003457 - Rochester Row, Westminster",['Restaurant']
52c9c91f498e32efeefe8556,"003457 - Rochester Row, Westminster","['Coffee Shop', 'Fast Food Restaurant', 'Mediterranean Restaurant']"
4adc8bf6f964a520182d21e3,"003457 - Rochester Row, Westminster",['Fast Food Restaurant']
5c67f97335d3fc002c79193b,"003457 - Rochester Row, Westminster",['French Restaurant']
4c4abb4c959220a1699d890e,"001112 - Nutford Place, Marylebone","['Deli', 'Fast Food Restaurant']"
54a5a108498e7bfcc059f6eb,"001112 - Nutford Place, Marylebone",['Lebanese Restaurant']
4c0bf4cdbbc676b030534cd5,"001112 - Nutford Place, Marylebone","['Café', 'Fast Food Restaurant', 'Middle Eastern Restaurant']"
4b8ecf3df964a520823833e3,"001112 - Nutford Place, Marylebone",['Lebanese Restaurant']
4b69ead9f964a52007bc2be3,"001112 - Nutford Place, Marylebone","['Persian Restaurant', 'Turkish Restaurant']"
4efba147e300d0dc2fffa6d1,"001112 - Nutford Place, Marylebone",['Lebanese Restaurant']
5adf2fbd01235814a4b825a4,"001112 - Nutford Place, Marylebone","['Bagel Shop', 'Bakery', 'Restaurant']"
4b9bf706f964a520533b36e3,"001112 - Nutford Place, Marylebone","['Lebanese Restaurant', 'Middle Eastern Restaurant']"
4e598b451495a891128136df,"001112 - Nutford Place, Marylebone","['Halal Restaurant', 'Middle Eastern Restaurant', 'Persian Restaurant']"
4ac518d5f964a520f8a720e3,"001112 - Nutford Place, Marylebone",['Middle Eastern Restaurant']
58db56ca3731817d5ad2d315,"002688 - Clifford Street, Mayfair",['Restaurant']
4ad4354ef964a5206de720e3,"002688 - Clifford Street, Mayfair",['Italian Restaurant']
4cf9619bee9cb60c7bc883ad,"002688 - Clifford Street, Mayfair","['Asian Restaurant', 'Cantonese Restaurant', 'Dim Sum Restaurant']"
4ac518e7f964a52039ab20e3,"002688 - Clifford Street, Mayfair","['Brasserie', 'Modern European Restaurant']"
60b4015060e5356a111cf8d0,"002688 - Clifford Street, Mayfair",['French Restaurant']
5dc08c8e0307880007740c73,"002688 - Clifford Street, Mayfair",['Middle Eastern Restaurant']
5a72fc8bd4cc987ee9c81991,"002688 - Clifford Street, Mayfair",['Tapas Restaurant']
5da49c7799426300083cc732,"002688 - Clifford Street, Mayfair",['South American Restaurant']
54541a7e498ea5abf9c50370,"002688 - Clifford Street, Mayfair","['Fast Food Restaurant', 'Sushi Restaurant']"
61f009cdba855b11cfaadb9d,"002688 - Clifford Street, Mayfair",['Café']
5ca791da6e4650002d9aa89d,"003430 - Central House, Aldgate",['Italian Restaurant']
51324f0fe4b08f70f1c4a367,"003430 - Central House, Aldgate",['Japanese Restaurant']
5555ee70498e3dcc2aea0cae,"003430 - Central House, Aldgate",['Turkish Restaurant']
54b56f5b498eb8943ccb3a90,"003430 - Central House, Aldgate",['Korean Restaurant']
580dedfe38fa4875b5431dc0,"003430 - Central House, Aldgate","['Falafel Restaurant', 'Fast Food Restaurant', 'Vegan and Vegetarian Restaurant']"
5a70e9a7d41bb754fe93b13f,"003430 - Central House, Aldgate","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
59159fd403132051336d5d6d,"003430 - Central House, Aldgate",['Pizzeria']
5baa1ad092e7a9002c7cb65c,"003430 - Central House, Aldgate",['Korean Restaurant']
5a7d9846ee71204924edd340,"003430 - Central House, Aldgate",['Vietnamese Restaurant']
56b4ee4d498eab3cbe3c3654,"003430 - Central House, Aldgate","['Wine Bar', 'Gastropub']"
4beaa85762c0c928af0fe1d4,"001023 - River Street , Clerkenwell",['Deli']
5777b7f6498ec5cc16dce198,"001023 - River Street , Clerkenwell","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
4ac518d5f964a520f0a720e3,"001023 - River Street , Clerkenwell","['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'Tapas Restaurant']"
4bffb0f0daf9c9b6c886faef,"001023 - River Street , Clerkenwell",['Food Truck']
4c7fc0941415b713dd39035d,"001023 - River Street , Clerkenwell",['Tapas Restaurant']
4fd49471e4b07b0662bb680a,"001023 - River Street , Clerkenwell",['Vegan and Vegetarian Restaurant']
4cea7755f1c6236a31d36af0,"001023 - River Street , Clerkenwell","['Bakery', 'Café', 'Restaurant']"
51d48bf0498ed6595ad3c1be,"001023 - River Street , Clerkenwell",['Restaurant']
59997360603d2a7019cd5086,"001023 - River Street , Clerkenwell",['Restaurant']
4b7e8b1bf964a520eef12fe3,"001023 - River Street , Clerkenwell",['Tibetan Restaurant']
4eea5b5861aff2afce9c5acb,"300247 - Cranmer Road, Stockwell","['African Restaurant', 'Ethiopian Restaurant']"
4ec4e0b349017fff08b684ef,"300247 - Cranmer Road, Stockwell","['Bar', 'Café', 'Italian Restaurant']"
4da1ee89d686b60c7638af28,"300247 - Cranmer Road, Stockwell","['Deli', 'Sushi Restaurant']"
4bed5d033372c928ff7c1114,"300247 - Cranmer Road, Stockwell","['Bakery', 'Café', 'Deli']"
4aec58f8f964a52037c621e3,"300247 - Cranmer Road, Stockwell","['Café', 'Coffee Shop', 'Restaurant']"
4ba3ec8bf964a5200f6e38e3,"300247 - Cranmer Road, Stockwell","['Pizzeria', 'Chinese Restaurant', 'Fast Food Restaurant']"
5215247d11d2f12179473298,"300247 - Cranmer Road, Stockwell","['American Restaurant', 'Arepa Restaurant', 'Tapas Restaurant']"
4c372821ae2da593764dfec5,"300247 - Cranmer Road, Stockwell",['Gourmet Store']
4edaa67946907c1b42ffbcca,"300247 - Cranmer Road, Stockwell","['Fried Chicken Joint', 'Pizzeria', 'Fast Food Restaurant']"
58347a579850a01005c720f9,"300247 - Cranmer Road, Stockwell","['Bakery', 'Cafes, Coffee, and Tea Houses', 'Restaurant']"
505a370de4b034c534cd8d67,"003421 - Red Lion Square, Holborn",['Sushi Restaurant']
579f89c1498e472eaade8394,"003421 - Red Lion Square, Holborn",['Korean Restaurant']
528a9b15498e8f7643a57ebe,"003421 - Red Lion Square, Holborn",['Mediterranean Restaurant']
52fd08fe498e21503ed433f4,"003421 - Red Lion Square, Holborn","['Deli', 'English Restaurant']"
60a531f59a7d3a59fef5eda0,"003421 - Red Lion Square, Holborn",['Pizzeria']
4b4c950ff964a520b2b626e3,"003421 - Red Lion Square, Holborn",['Restaurant']
4c42d0f36c1a95210ee9b96a,"003421 - Red Lion Square, Holborn",['College and University']
5c7faae02db4a9002c7d1eb8,"003421 - Red Lion Square, Holborn",['Chinese Restaurant']
62a38559f4d6a87d2715743b,"003421 - Red Lion Square, Holborn",['Middle Eastern Restaurant']
4ad31fb7f964a52025e320e3,"003421 - Red Lion Square, Holborn","['Creperie', 'Dutch Restaurant']"
59abea26d552c7632db30b12,"200123 - Burdett Road, Mile End","['Café', 'Coffee Shop', 'Restaurant']"
4d2b6cda467d6ea8eb31e095,"200123 - Burdett Road, Mile End",['Indian Restaurant']
587ba42924ca6a29fc0989bc,"200123 - Burdett Road, Mile End",['Turkish Restaurant']
4be9a35b62c0c928b6e3dfd4,"200123 - Burdett Road, Mile End","['Afghan Restaurant', 'Middle Eastern Restaurant', 'Persian Restaurant']"
4ea2ab9e5c5cd12b35b9da5e,"200123 - Burdett Road, Mile End","['Café', 'Coffee Shop', 'Restaurant']"
51362a2de4b04412f0d40a7b,"200123 - Burdett Road, Mile End","['Pizzeria', 'Fast Food Restaurant']"
4c5c70df7f661b8def93481c,"200123 - Burdett Road, Mile End","['Chinese Restaurant', 'Fast Food Restaurant']"
4dfe7b701495014331ab6d2a,"200123 - Burdett Road, Mile End","['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']"
628fdb46d16561033f2ac3fc,"200123 - Burdett Road, Mile End",['Dim Sum Restaurant']
a7c1991408ccde09fac6bc18,"200123 - Burdett Road, Mile End",['Fast Food Restaurant']
53c53f24498ef9cf3281f3a7,"300083 - Duke Street Hill, London Bridge","['Bar', 'Bistro', 'French Restaurant']"
55731730498e37ff69f9d6ad,"300083 - Duke Street Hill, London Bridge",['Tapas Restaurant']
5b0b1663f1fdaf002c1ece95,"300083 - Duke Street Hill, London Bridge","['Burger Joint', 'American Restaurant']"
4ba87542f964a520d0db39e3,"300083 - Duke Street Hill, London Bridge",['Peruvian Restaurant']
56f52a30498ecc8082f90ad0,"300083 - Duke Street Hill, London Bridge",['Italian Restaurant']
5288be6111d2a9f7acde762d,"300083 - Duke Street Hill, London Bridge",['Restaurant']
618ad8003cff241c578d8ff3,"300083 - Duke Street Hill, London Bridge",['Vegan and Vegetarian Restaurant']
4c6aaa82cff29521b10d285e,"300083 - Duke Street Hill, London Bridge",['Fast Food Restaurant']
58ab20e68ee5601dbafc3d92,"300083 - Duke Street Hill, London Bridge",['Fast Food Restaurant']
5404836e498e69efd3c5164a,"300083 - Duke Street Hill, London Bridge",['Café']
4f708655e4b032eb65c61261,"300201 - Coram Street, Bloomsbury","['Cafes, Coffee, and Tea Houses', 'Deli']"
4e95b2e2b8f73812d09ba1f0,"300201 - Coram Street, Bloomsbury","['Coffee Shop', 'Restaurant']"
5ae84fcba6fe4d002cc4197c,"300201 - Coram Street, Bloomsbury","['Café', 'Coffee Shop', 'Restaurant']"
58e783d07220e62112429f00,"300201 - Coram Street, Bloomsbury",['Pizzeria']
59202927ee71203139069bd5,"300201 - Coram Street, Bloomsbury",['Korean Restaurant']
4acd90d9f964a52049cc20e3,"300201 - Coram Street, Bloomsbury",['Fast Food Restaurant']
58b2e7f9bf1a6d6f3b624ca3,"300201 - Coram Street, Bloomsbury",['Greek Restaurant']
5a9476df8c812a1221fb640f,"300201 - Coram Street, Bloomsbury","['Bakery', 'Restaurant']"
57e56e69498e8d2238e7f6f9,"300201 - Coram Street, Bloomsbury",['Pizzeria']
4f21982be4b0644fb3b6b71d,"300201 - Coram Street, Bloomsbury","['Café', 'Coffee Shop', 'Sandwich Restaurant']"
57018e60498e4dda7a072619,"300087 - Imperial Road, Sands End",['Pizzeria']
5d45c68c0d55bc0008dfd2ac,"300087 - Imperial Road, Sands End",['Bakery']
4b558436f964a5203ee627e3,"300087 - Imperial Road, Sands End",['Gourmet Store']
4c4571fd36d6a5933ed46ba8,"300087 - Imperial Road, Sands End",['Café']
4aeadcd4f964a52059bc21e3,"300087 - Imperial Road, Sands End","['Bar', 'Bistro', 'Gastropub']"
4baa8317f964a52055703ae3,"300087 - Imperial Road, Sands End","['Wine Bar', 'Gastropub']"
4c2248557e85c928e8c4bb21,"300087 - Imperial Road, Sands End",['Fast Food Restaurant']
540d8a4f498e6accdcf6ec14,"300087 - Imperial Road, Sands End",['Restaurant']
4c83948a47cc224b5133909f,"300087 - Imperial Road, Sands End","['Café', 'Restaurant']"
4c9c5d1ad3c2b60c2417b7bc,"300087 - Imperial Road, Sands End","['Coffee Shop', 'Sandwich Restaurant']"
4ad0972ff964a520a0d820e3,"001171 - New Road 1 , Whitechapel",['Restaurant']
4c9caf9b54c8a1cdbc4a7c4b,"001171 - New Road 1 , Whitechapel",['Indian Restaurant']
4b817203f964a52080a630e3,"001171 - New Road 1 , Whitechapel",['Indian Restaurant']
52dd83b411d278305631628a,"001171 - New Road 1 , Whitechapel","['Cafes, Coffee, and Tea Houses', 'Creperie', 'Restaurant']"
5b09b5d38e886a002cce6bee,"001171 - New Road 1 , Whitechapel","['English Restaurant', 'Steakhouse']"
576f9d06498e72c8c979b01b,"001171 - New Road 1 , Whitechapel","['Deli', 'Fast Food Restaurant']"
4cc3170338aaa093cf870a62,"001171 - New Road 1 , Whitechapel","['Falafel Restaurant', 'Fast Food Restaurant', 'Indian Restaurant']"
59f185d41bc7045cb0735580,"001171 - New Road 1 , Whitechapel",['Bakery']
4adb4f33f964a520c32521e3,"001171 - New Road 1 , Whitechapel",['Turkish Restaurant']
4c8f7338ad70a143e49f910f,"001171 - New Road 1 , Whitechapel","['Café', 'Fish and Chips Shop', 'Sandwich Restaurant']"
56156017498e1064ac9a5d02,"001113 - Trebovir Road, Earl's Court",['Pizzeria']
4b1fa2eef964a520922724e3,"001113 - Trebovir Road, Earl's Court",['Restaurant']
4fd6183cc2ee729336b888c9,"001113 - Trebovir Road, Earl's Court",['Fast Food Restaurant']
58959f45b3cdc863e9f77764,"001113 - Trebovir Road, Earl's Court",['Health Food Store']
4b6adc20f964a520dae32be3,"001113 - Trebovir Road, Earl's Court",['Indian Restaurant']
4fc4dec6e4b0ff36cf6971d4,"001113 - Trebovir Road, Earl's Court","['Bakery', 'Lebanese Restaurant', 'Middle Eastern Restaurant']"
4c681fa9e75ac92843d7fbda,"001113 - Trebovir Road, Earl's Court",['Lebanese Restaurant']
4cf0cafbf98ba090ff4cc773,"001113 - Trebovir Road, Earl's Court",['Burger Joint']
4b7c55a0f964a520fc8c2fe3,"001113 - Trebovir Road, Earl's Court",['Italian Restaurant']
4b1abec0f964a520d3f023e3,"001113 - Trebovir Road, Earl's Court",['Thai Restaurant']
52d71ac611d2dae852a0be1f,"001206 - Montpelier Street, Knightsbridge","['Cafes, Coffee, and Tea Houses', 'Indian Restaurant', 'Middle Eastern Restaurant']"
5ce14abe8b98fd0039c7dce4,"001206 - Montpelier Street, Knightsbridge",['Turkish Restaurant']
4ac518e1f964a52062aa20e3,"001206 - Montpelier Street, Knightsbridge",['Indian Restaurant']
5d10aba167226600266bf8b9,"001206 - Montpelier Street, Knightsbridge",['Café']
4b12ba65f964a520ec8c23e3,"001206 - Montpelier Street, Knightsbridge",['Lebanese Restaurant']
4cfbaaf834c1a093c04c470e,"001206 - Montpelier Street, Knightsbridge","['Lebanese Restaurant', 'Moroccan Restaurant']"
4bdfce4fffdec9288335eda1,"001206 - Montpelier Street, Knightsbridge","['Bakery', 'Cafes, Coffee, and Tea Houses', 'French Restaurant']"
4b54db58f964a520f6cf27e3,"001206 - Montpelier Street, Knightsbridge","['Bakery', 'Coffee Shop', 'Italian Restaurant']"
4eca7d7999115348dc6e397d,"001206 - Montpelier Street, Knightsbridge","['Cafes, Coffee, and Tea Houses', 'Seafood Restaurant', 'Steakhouse']"
4b912915f964a52041a733e3,"001206 - Montpelier Street, Knightsbridge","['Pizzeria', 'Italian Restaurant']"
54809081498e4fdfe7a8dce0,"000995 - Little Argyll Street, West End",['Burger Joint']
4b2a3cb7f964a5205fa624e3,"000995 - Little Argyll Street, West End","['Cafes, Coffee, and Tea Houses', 'Pizzeria', 'Italian Restaurant']"
51430b66e4b0823a367c58f9,"000995 - Little Argyll Street, West End",['French Restaurant']
4d3df7635f5488bfc2d546e6,"000995 - Little Argyll Street, West End","['English Restaurant', 'French Restaurant', 'Modern European Restaurant']"
58398e78288b6a0d9cfada7d,"000995 - Little Argyll Street, West End","['Deli', 'Greek Restaurant']"
5a131783dab4b1204ad664d0,"000995 - Little Argyll Street, West End","['Café', 'Restaurant']"
4bb9b09e7421a593baeec240,"000995 - Little Argyll Street, West End","['American Restaurant', 'Steakhouse']"
55a7b3a9498e07b375ea307d,"000995 - Little Argyll Street, West End",['Indian Restaurant']
59fb6d4a78782c1f86e49c2b,"000995 - Little Argyll Street, West End",['Japanese Restaurant']
5a103c9d491be731203ba1cf,"000995 - Little Argyll Street, West End",['South Indian Restaurant']
4bc8bfe18b7c9c742dd438cf,"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Indian Restaurant']
4f70d0dbe4b0312ca7d0646d,"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']"
51c06714498e2191652fb1fe,"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Café', 'Coffee Shop', 'Restaurant']"
5c8b922512c8f0002c1e0be5,"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Bakery']
4be46a89cf200f476bee113c,"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Italian Restaurant']
54e899f4498e5de02b47419e,"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Karaoke Bar', 'Chinese Restaurant', 'Japanese Restaurant']"
4c6d217d1fb2a1431033fde6,"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Thai Restaurant']
5038e18ae4b0c1904ed2c893,"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Cafes, Coffee, and Tea Houses', 'Falafel Restaurant', 'Fast Food Restaurant']"
4dbdbc8e5da3ff58ec6aa37b,"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Fast Food Restaurant', 'Turkish Restaurant']"
52b4ce5c11d23e92df89f3b6,"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Turkish Restaurant']
5de8d5eb3898ea0008857ee3,"200096 - Green Park Station, Mayfair",['French Restaurant']
4e805fb2dab41c952c505ffc,"200096 - Green Park Station, Mayfair","['Lounge', 'Asian Restaurant', 'Italian Restaurant']"
5ad5f0c16bd36b5bb49742e8,"200096 - Green Park Station, Mayfair",['Restaurant']
5db1e1f30c54f0000817e0aa,"200096 - Green Park Station, Mayfair",['French Restaurant']
53b1a45a498eaa800d47e8da,"200096 - Green Park Station, Mayfair","['Brasserie', 'Italian Restaurant', 'Seafood Restaurant']"
4ac518c0f964a5209aa320e3,"200096 - Green Park Station, Mayfair","['Bistro', 'Austrian Restaurant', 'Modern European Restaurant']"
619c2245536fc80585ec213d,"200096 - Green Park Station, Mayfair","['Bistro', 'Italian Restaurant']"
57f6c82b498e2bb7c4b3914a,"200096 - Green Park Station, Mayfair","['Lounge', 'Latin American Restaurant']"
4eea45ad99111dae87cfdbd1,"200096 - Green Park Station, Mayfair","['Burger Joint', 'American Restaurant', 'Seafood Restaurant']"
522f04c211d26c0ec3b330fe,"200096 - Green Park Station, Mayfair",['Indian Restaurant']
4cea3538f3bda143a177c4e4,"200090 - Pennington Street, Wapping",['Fast Food Restaurant']
580dd647d67c3294643774de,"200090 - Pennington Street, Wapping",['Deli']
4ef8c84c0039deea016b824b,"200090 - Pennington Street, Wapping","['Pizzeria', 'Fast Food Restaurant']"
5064c4bbe4b07031a9c03a29,"200090 - Pennington Street, Wapping","['Bar', 'Filipino Restaurant', 'Japanese Restaurant']"
4cb982094495721e28b84a7a,"200090 - Pennington Street, Wapping","['Buffet', 'Café', 'Cajun / Creole Restaurant']"
62e2a6df4055b657bb073f8c,"200090 - Pennington Street, Wapping",['Bakery']
58fa3dfb3731ee158a719ca9,"200090 - Pennington Street, Wapping","['Asian Restaurant', 'Fast Food Restaurant', 'Korean Restaurant']"
585d1bc19538393f8bfaa6e6,"200090 - Pennington Street, Wapping",['Italian Restaurant']
4e04d8b97d8b58ba0dcd50fc,"200090 - Pennington Street, Wapping","['Italian Restaurant', 'Seafood Restaurant']"
531ccb56498ed12bc9f9e5a0,"200090 - Pennington Street, Wapping",['Tapas Restaurant']
52274bab11d231715d72431e,"300040 - Ada Street, Hackney Central","['Gourmet Store', 'Grocery Store / Supermarket']"
4ff98549e4b003534d000431,"300040 - Ada Street, Hackney Central",['Bakery']
50f161c3e4b0b20f569fcb14,"300040 - Ada Street, Hackney Central","['Sandwich Restaurant', 'Food Truck']"
612f622fc3595c3ab1be8ed5,"300040 - Ada Street, Hackney Central","['Café', 'Restaurant']"
57b5d4f2498e96759e2e9a11,"300040 - Ada Street, Hackney Central",['Restaurant']
52fdef82498e23acb444da8f,"300040 - Ada Street, Hackney Central",['Pizzeria']
4ae46980f964a5206e9a21e3,"300040 - Ada Street, Hackney Central","['Bakery', 'Café', 'Deli']"
537c637f498e3e9c9b808ca5,"300040 - Ada Street, Hackney Central",['Tapas Restaurant']
4acf23f9f964a52082d220e3,"300040 - Ada Street, Hackney Central","['Argentinian Restaurant', 'Steakhouse']"
4f4691bee4b0de07e5e5d0ef,"300040 - Ada Street, Hackney Central","['French Restaurant', 'Italian Restaurant']"
5c67f97335d3fc002c79193b,"002662 - Butler Place, Westminster",['French Restaurant']
53c3c3ee498eb2376aa1a507,"002662 - Butler Place, Westminster","['Fast Food Restaurant', 'Sandwich Restaurant']"
52c9c91f498e32efeefe8556,"002662 - Butler Place, Westminster","['Coffee Shop', 'Fast Food Restaurant', 'Mediterranean Restaurant']"
4adc8bf6f964a520182d21e3,"002662 - Butler Place, Westminster",['Fast Food Restaurant']
4ac518ddf964a5208aa920e3,"002662 - Butler Place, Westminster",['Indian Restaurant']
4bed4c1e6e8c20a1ae1f7061,"002662 - Butler Place, Westminster",['Fish and Chips Shop']
4cbc35099552b60c840de48b,"002662 - Butler Place, Westminster",['Sushi Restaurant']
55af6580498ef881a1827686,"002662 - Butler Place, Westminster",['Salad Restaurant']
4bf311a4c440c9b6cb840104,"002662 - Butler Place, Westminster",['Italian Restaurant']
569ceaf3498eb50a99e52519,"002662 - Butler Place, Westminster",['Falafel Restaurant']
5d45c68c0d55bc0008dfd2ac,"200171 - Peterborough Road, Sands End",['Bakery']
51b095bc498eb5f915b923cd,"200171 - Peterborough Road, Sands End","['Café', 'American Restaurant']"
4b9a9e9cf964a520f3c635e3,"200171 - Peterborough Road, Sands End",['Italian Restaurant']
591855cc81348848d873ec54,"200171 - Peterborough Road, Sands End",['Italian Restaurant']
4c1141eb6e5dc9b601ccaf2d,"200171 - Peterborough Road, Sands End",['Italian Restaurant']
54fa03ae498e61237077c639,"200171 - Peterborough Road, Sands End",['Sushi Restaurant']
4c83948a47cc224b5133909f,"200171 - Peterborough Road, Sands End","['Café', 'Restaurant']"
5a0ed94b26659b3186592ccb,"200171 - Peterborough Road, Sands End","['Café', 'Mediterranean Restaurant']"
4f5a660ce4b00984be2c045f,"200171 - Peterborough Road, Sands End",['Indian Restaurant']
5c05d2247564f7002cd9a193,"200171 - Peterborough Road, Sands End",['Indian Restaurant']
5e4547254f10a40008fb2240,"003501 - Clifton Street, Shoreditch",['Italian Restaurant']
5ab43df0f5e9d758514a0f06,"003501 - Clifton Street, Shoreditch",['Restaurant']
53bbdefe498e97b80789e930,"003501 - Clifton Street, Shoreditch",['Food Truck']
4bbb37f87421a593408ac440,"003501 - Clifton Street, Shoreditch","['Café', 'Restaurant']"
53ac0026498ee596ef17218b,"003501 - Clifton Street, Shoreditch","['Café', 'American Restaurant']"
5452425a498e175ca17ab0e3,"003501 - Clifton Street, Shoreditch",['Food Truck']
5729f951498e677fbce4d17b,"003501 - Clifton Street, Shoreditch",['Food Stand']
594d318ba4b51b7d05bb26ed,"003501 - Clifton Street, Shoreditch",['Japanese Restaurant']
5c692ec8829b0c002c56986d,"003501 - Clifton Street, Shoreditch",['Italian Restaurant']
57643e72498ede5f048ca51c,"003501 - Clifton Street, Shoreditch",['Steakhouse']
4ad2dad4f964a520bce220e3,"200197 - Barons Court Station, West Kensington","['Café', 'Coffee Shop', 'French Restaurant']"
517780d7e4b06472cb768798,"200197 - Barons Court Station, West Kensington","['Café', 'Coffee Shop', 'Restaurant']"
5426a718498eb5a73227acda,"200197 - Barons Court Station, West Kensington",['Café']
533e5d55498e7bf5dc6077d6,"200197 - Barons Court Station, West Kensington",['Breakfast Spot']
5bbcea909fca56002cf8a9e3,"200197 - Barons Court Station, West Kensington","['Café', 'Coffee Shop', 'Restaurant']"
4b1d7165f964a5209b1024e3,"200197 - Barons Court Station, West Kensington","['Fast Food Restaurant', 'Turkish Restaurant']"
5b883c3de55d8b002c1aee35,"200197 - Barons Court Station, West Kensington",['Turkish Restaurant']
54f70623498ecf7b611e93c5,"200197 - Barons Court Station, West Kensington",['Thai Restaurant']
53108de6498e1c8d5dc70a95,"200197 - Barons Court Station, West Kensington","['Bakery', 'Coffee Shop', 'Sandwich Restaurant']"
4b0fdab7f964a5207c6523e3,"200197 - Barons Court Station, West Kensington",['Turkish Restaurant']
57a476c0498e1f929fe58325,"003490 - Southwick Street, Paddington","['Bar', 'Thai Restaurant']"
4f450c7fe4b025d843e8a99b,"003490 - Southwick Street, Paddington",['Restaurant']
537f992f498eaf0c78fcc9da,"003490 - Southwick Street, Paddington","['Wine Bar', 'Deli', 'Argentinian Restaurant']"
4ac518dbf964a5200aa920e3,"003490 - Southwick Street, Paddington",['Indian Restaurant']
4ac518d5f964a520d1a720e3,"003490 - Southwick Street, Paddington","['Chinese Restaurant', 'Malay Restaurant']"
4b69ead9f964a52007bc2be3,"003490 - Southwick Street, Paddington","['Persian Restaurant', 'Turkish Restaurant']"
4bf96cce8d30d13a722d0218,"003490 - Southwick Street, Paddington","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
5adf2fbd01235814a4b825a4,"003490 - Southwick Street, Paddington","['Bagel Shop', 'Bakery', 'Restaurant']"
