id,name,location,categories,rating,price
p4RDP4LpUQ2s2FiVs4mGhQ,Balans Soho Society,"001163 - Wardour Street, Soho","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,££
se61yyYAHdJZ_Fq9ygXjVg,Bill's,"001163 - Wardour Street, Soho","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}]",4.0,££
Yn1H8FEQvgKVpXXHJE35IQ,Sophies Steakhouse Soho,"001163 - Wardour Street, Soho","[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,
D8T1NJ982wZPiItnxp2AKA,The Palomar Restaurant,"001163 - Wardour Street, Soho","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,£££
jgx_WCV_5zBEeGHQvimLHQ,Cafe España,"001163 - Wardour Street, Soho","[{'alias': 'spanish', 'title': 'Spanish'}]",3.5,££
MpdG-D0nKwGEZp0ApTtBaA,Barshu,"001163 - Wardour Street, Soho","[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,£££
9Iv6083qkdRpDdpIrD1uqA,Wahaca,"001163 - Wardour Street, Soho","[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,££
VIVDVXFeKHmST6SuQsVqfw,Yalla Yalla,"001163 - Wardour Street, Soho","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,££
yv9m2PgR-8y3CWNb2ToQVQ,Prawn Crackers,"200254 - Teviot Street, Poplar","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",0.0,
E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,"001008 - Hatton Wall, Holborn","[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,££
uSmXcq26qSXpsoLyog_nlA,KIN,"001008 - Hatton Wall, Holborn","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,££
0pPfLbAQTK_Kzs7VNMsxYQ,Traditional Plaice,"001008 - Hatton Wall, Holborn","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,£
_-i6l95RN2C04cCXdTkxWQ,Tohbang,"001008 - Hatton Wall, Holborn","[{'alias': 'korean', 'title': 'Korean'}]",4.0,££
FO8ihMzp4HZfBKYYF6hH3g,The Green,"001008 - Hatton Wall, Holborn","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'british', 'title': 'British'}]",4.0,££
BVnhEeKBQacLId7vHVhMLg,The Piano Works,"001008 - Hatton Wall, Holborn","[{'alias': 'pianobars', 'title': 'Piano Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'british', 'title': 'British'}]",3.5,££
PCmEs7FqrXI-gv6_wVRxUA,The Hat and Tun,"001008 - Hatton Wall, Holborn","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,£
iUAsY7KSnvD_OABaPeMuQg,King of Falafel,"001008 - Hatton Wall, Holborn","[{'alias': 'falafel', 'title': 'Falafel'}]",4.0,£
m6pVv5PQm7nV4V1UaPdBIg,Ninth Ward,"001008 - Hatton Wall, Holborn","[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,£
8PBUgH26GimDd3fEk0YRUQ,Daddy Donkey Mexican Grill,"001008 - Hatton Wall, Holborn","[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,£
ouUibt3L9NmacPoLChpbOw,Tongue & Brisket,"001008 - Hatton Wall, Holborn","[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,£
vOodinca8gs_ewv3xj8sgQ,The Drunken Butler,"001008 - Hatton Wall, Holborn","[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,
c76IEldvbXUlh3HBa_-uTQ,The Olive Tree,"001008 - Hatton Wall, Holborn","[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,£
tIeJkIsGtlY6ezU4vc0d6Q,Pieminister,"001008 - Hatton Wall, Holborn","[{'alias': 'british', 'title': 'British'}]",3.0,£
sKo4jlk1ySLjvF4bWL_hNA,Fabrizio's Restaurant,"001008 - Hatton Wall, Holborn","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,£££
GxKL1Xi173FvHQAVsJH10w,Wedge Issue Pizza,"001008 - Hatton Wall, Holborn","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,££
TlQ2Jr9JSo3l1eyj12PF1A,One Tun,"001008 - Hatton Wall, Holborn","[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,££
4SOkAUiAcGX70MfICN2sPA,Saltwood Fish Bar,"001008 - Hatton Wall, Holborn","[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,
T5ifm1dzc33tvnDyY-l3Ig,Grill My Cheese,"001008 - Hatton Wall, Holborn","[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,£
O5zEw0ih-HtP9cFsJet7rw,Trents,"001008 - Hatton Wall, Holborn","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,£
x3a5aaaRt7wJkzrXfLG96Q,Dishoom - Kensington,"010632 - Kensington Town Hall, Kensington","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,££
70Q-Ll18zb4aglXXbUG7lw,Ffiona's Restaurant,"010632 - Kensington Town Hall, Kensington","[{'alias': 'british', 'title': 'British'}]",4.5,££
wCjU2KuTntCZDCZSIS1Uxw,The Ivy Kensington Brasserie,"010632 - Kensington Town Hall, Kensington","[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,££
5tAAwu7ZDhulLsyt09bXnw,Maggie Jones's,"010632 - Kensington Town Hall, Kensington","[{'alias': 'british', 'title': 'British'}]",4.5,£££
12c1E7u3QentMVuW9-VWnA,Bill's,"010632 - Kensington Town Hall, Kensington","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}]",4.0,££
RB5EIaF8BNu0jdqAxRGYEg,Piãno,"010632 - Kensington Town Hall, Kensington","[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pianobars', 'title': 'Piano Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,£££
mBtfEXuBhMj0zaSu8RWIBQ,Sadaf Persian Restaurant,"010632 - Kensington Town Hall, Kensington","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'persian', 'title': 'Persian/Iranian'}]",4.5,
qQrQr-3WddVRFqsBaTe_wg,Dirty Bones,"010632 - Kensington Town Hall, Kensington","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,££
ObawuRLOYZ8dapM9UyEk5w,The Lebanese Diner,"010632 - Kensington Town Hall, Kensington","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,
MTwxgtkNeu6Oel7RwRMV6A,McDonald's,"010632 - Kensington Town Hall, Kensington","[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,£
OLXUZqx6doQtdeHfyEoyOw,Balans Soho Society,"010632 - Kensington Town Hall, Kensington","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,££
XurEgYTPm4PARiqrqcotkw,My Old Dutch,"010632 - Kensington Town Hall, Kensington","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,££
3cxehtFJIiYyS2WNmOnygQ,Yashin Sushi,"010632 - Kensington Town Hall, Kensington","[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,££££
9F_IQL57B_lyIoeVRCEHig,Stick And Bowl,"010632 - Kensington Town Hall, Kensington","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,
CwYat9GXPAkeC72ywXlUdw,Prince Of Wales,"010632 - Kensington Town Hall, Kensington","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,££
pv7bAbXSfqHttPwBHXX-Eg,Akira,"010632 - Kensington Town Hall, Kensington","[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,
QKuw4hAQvtFgrMl86msXaw,La Fortuna Kensington,"010632 - Kensington Town Hall, Kensington","[{'alias': 'italian', 'title': 'Italian'}]",5.0,
jBqx8LXpBtXIb5CoKCv9XQ,Randa By Maroush,"010632 - Kensington Town Hall, Kensington","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",3.5,££
hdHgeTZbUCUQ_PZ1nG96PA,Pret A Manger,"010632 - Kensington Town Hall, Kensington","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,£
GKMFEUoDhngR-9gjE_QxUQ,Chakra,"010632 - Kensington Town Hall, Kensington","[{'alias': 'indpak', 'title': 'Indian'}]",3.5,££
3EZWvxhLjYEqAQyg1VJ9Zg,Dragon Castle,"010624 - Strata, Elephant & Castle","[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,££
WmIxFQIx5oXL1PbOWTVhbw,Ivory Arch,"010624 - Strata, Elephant & Castle","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.5,££
OVp4CEwA-sVaNqggYLH2pQ,Hoa Phuong,"010624 - Strata, Elephant & Castle","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,
djhxD-tFZIJzVu3gZYg-WQ,Theo’s,"010624 - Strata, Elephant & Castle","[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,
XAJf3kcKTqimNiuvseuYPg,The Frenchie Bistro,"010624 - Strata, Elephant & Castle","[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,
pVP19SMmQ9oYr-XNGFuwEw,Mi Llajta,"010624 - Strata, Elephant & Castle","[{'alias': 'southern', 'title': 'Southern'}]",5.0,
8WPvpF1GlncCGsyVlhBAdg,Tasty Jerk,"010624 - Strata, Elephant & Castle","[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,
7lLl21fX9KOYn0FFxgt4Ow,La Bodeguita,"010624 - Strata, Elephant & Castle","[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'latin', 'title': 'Latin American'}]",3.0,££
FzONldsJNcWXH9-jJhQS3A,Leños & Carbón,"010624 - Strata, Elephant & Castle","[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,
vlTqGhWrFwUahetREq4SpQ,Rincon Costeno,"010624 - Strata, Elephant & Castle","[{'alias': 'latin', 'title': 'Latin American'}]",4.0,
CvYD-rXBXWyI2F_FHbQILQ,Castle Tandoori,"010624 - Strata, Elephant & Castle","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,££
7WneKU2_iU96gImzruinSQ,Tai Tip Mein,"010624 - Strata, Elephant & Castle","[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}]",2.5,£
JcGMQaoEfPt_uSfjwPYixw,Toulouse Lautrec,"010624 - Strata, Elephant & Castle","[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'french', 'title': 'French'}, {'alias': 'pianobars', 'title': 'Piano Bars'}]",4.0,££
sGCrUzwUqiCRbRFes3srhg,Chatkhara,"010624 - Strata, Elephant & Castle","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,
32PHh67FRAa2vG53XW8Psw,KOI Ramen,"010624 - Strata, Elephant & Castle","[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,
3bFCEk_gagjDiiu0Damrow,Elephant de Siam - Thai English Kitchen,"010624 - Strata, Elephant & Castle","[{'alias': 'thai', 'title': 'Thai'}]",3.0,£
bFWaaU_KSJh8FghhScgXJA,Beza,"010624 - Strata, Elephant & Castle","[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",3.5,
NHNfM8bnPxmSQeTjDUe3zQ,Aobaba,"010624 - Strata, Elephant & Castle","[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'grocery', 'title': 'Grocery'}]",3.0,££
hM5dtDtU_shzqykLz_shTg,The Well Chinese,"010624 - Strata, Elephant & Castle","[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,
4N1tffPdrTFOnr-q7FCjSw,Sidecar Coffee Bar,"010624 - Strata, Elephant & Castle","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,
M2sGFRvTvozQ5Z3bw6JPjQ,Ma La,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.5,££
JJTlY7F3S9tiiO-eIeCL6g,Laughing Halibut,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,££
EkxFVH3PM1j7CFW5P5r5mA,Caxton Grill,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,£££
Ou34hZJiM8QabVqotVZSQw,The Sandwich Shop,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,
qlRpV22dIDFiY1sVjr9kxQ,The Feathers,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,££
j5xjbDDO3erW3wdBeDyzeg,Chez Antoinette Victoria,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'french', 'title': 'French'}]",4.5,
QSOc2O9bXDTBLNqg4KRz6w,Ichi-Riki Sushi House,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,££
p-hnrDekxxK1AuQj3iQ-Ug,Blue Boar,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",3.5,££
GXGXX8Eapy5yBpLTx-N1kw,Munich Cricket Club,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'german', 'title': 'German'}]",3.5,££
46LI_quaSEdZgNiT_U_gyA,The Sanctuary House,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,££
V0TYCiwGmDTd2gYrtZctdw,Mio Restaurant,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,
wytQ-0YcnMfwEG_Gnl3S4w,Santana Grill,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,£
vjOX42zwoZPsqzEL2BI4HQ,Colosseo,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'italian', 'title': 'Italian'}]",3.5,££
3Pg3xayQEDcxVFuHnL2B7w,Thai House,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'thai', 'title': 'Thai'}]",4.0,£
F4Q-cenYxAiE7sEFUVKlRg,Strutton Arms,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'british', 'title': 'British'}]",3.5,££
FveMkqfoB6PKH46EaxStCg,KEEN,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.5,£
Hau6XfpZTKv_H07WUgCF2w,The Albert,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.0,££
YXLHj8H0V-6NlczR2DuZqA,Wesleys Cafe,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,£
EvD20xcmZqb3RuvFej1mSw,The Cinnamon Club,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,££££
YrZDldNapiHG2IbgtixILQ,Pret A Manger,"003429 - Abbey Orchard Street, Westminster","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,£
e-ROyZ_JHn5ZnuH7-xVjRw,Efes,"003430 - Central House, Aldgate","[{'alias': 'turkish', 'title': 'Turkish'}]",4.5,££
ZSE6krjCLmlIY7GsrG5sbA,Jack the Chipper,"003430 - Central House, Aldgate","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,
uu0ld-hLz2DDjpf5Ch0kGg,Treves & Hyde,"003430 - Central House, Aldgate","[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,
BKaltPUE0tvEEu06VuNxdQ,Emilia's Crafted Pasta - Aldgate,"003430 - Central House, Aldgate","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,
uwTNK5ggSyRwrbQswWwznw,Amber,"003430 - Central House, Aldgate","[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,
kr2GXDBoeT1zYLbOZEPMHw,Dulce Cafe,"003430 - Central House, Aldgate","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,£
yQy0O4maalqIZX3txcxCXg,Grounded Coffee,"003430 - Central House, Aldgate","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,££
Dat6x1fwfc2p2bfqFCExWA,Pizza Union,"003430 - Central House, Aldgate","[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,£
DqD23w2HBVN3qUUNITs5YA,Bari Bari,"003430 - Central House, Aldgate","[{'alias': 'korean', 'title': 'Korean'}]",3.5,££
1laFxWXMRCFhsbT-dKWK6A,Xi'An BiangBiang Noodles,"003430 - Central House, Aldgate","[{'alias': 'noodles', 'title': 'Noodles'}]",4.0,
CcKYSR0oHQunZPbifr9AOw,The Stable - Whitechapel,"003430 - Central House, Aldgate","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.5,££
jWv5TAis6tiZTpMoiPnJUg,The Culpeper,"003430 - Central House, Aldgate","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,££
VoN5pEsu3kre_EJ0ARro7g,Benugo,"003430 - Central House, Aldgate","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,£
XINNNba2FKVpOUJmq06BBQ,Bánh Mì,"003430 - Central House, Aldgate","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,
RkIyyfxVVf9lNhUPO9NI2A,Som Saa,"003430 - Central House, Aldgate","[{'alias': 'thai', 'title': 'Thai'}]",4.5,££
NenIXkBT2DV5mEfXDGgX3A,The Leman Street Tavern,"003430 - Central House, Aldgate","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,££
_iaadzUgRJzd1S2zaesG6A,Sushino En,"003430 - Central House, Aldgate","[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,££
71dgLZbxjUAe7YDpMCaEyg,Khushbu,"003430 - Central House, Aldgate","[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,
0sahuwVWY7kS8rASAz9CWA,Jungle Braai,"003430 - Central House, Aldgate","[{'alias': 'african', 'title': 'African'}]",4.0,££
Q1ELAXgpTgu0OOp5xGmbPQ,YUU Kitchen,"003430 - Central House, Aldgate","[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,££
-Bbyi9r1SACw-bO2BVybfg,Jonestown,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,£
f-WeMN4CNQpi3VtqDT-Mtg,Sushi Stars,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",0.0,
2_As9Gt06UCLZjFw2NRtsw,Cafe Relax,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,
CUSFjFUwaC8xPPZgO4wlAg,Lunch Bangla,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",0.0,
r-mzF_MyX_NpD6AAtkzEUg,Yam Yam Bubble Waffles,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",0.0,
8In9WzV3rf4-CWyV1zA53Q,Café Relax at Weavers Field,"200003 - Cheshire Street, Bethnal Green","[{'alias': 'cafes', 'title': 'Cafes'}]",0.0,
lrkhrEmcffCWIBLsqU0nRw,Bizzarro,"001203 - Eastbourne Mews, Paddington","[{'alias': 'italian', 'title': 'Italian'}]",4.0,££
JJpZLwZ5Tw8xJT0QLr3ZKA,Raffles,"001203 - Eastbourne Mews, Paddington","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,£
A-IeaZPEGOcqMvVc4vw8Kw,Cafe Dylan Dog,"001203 - Eastbourne Mews, Paddington","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,£
GGRyyVYgRDPhWOE9nvm_zw,The Pasty Shop,"001203 - Eastbourne Mews, Paddington","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,£
6jIURGSM-paSRp1G73c3uw,Pret A Manger,"001203 - Eastbourne Mews, Paddington","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,
CmTi8AXcTp7RsS4fdoDZ4g,The Pride Of Paddington,"001203 - Eastbourne Mews, Paddington","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,££
nmkSaHYYp6ntKv1kBNB0ug,Caffè Nero,"001203 - Eastbourne Mews, Paddington","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,£
Wv-lk2XyLTvVAUihLsgvJg,Il Gusto Italian Restaurant Paddington,"001203 - Eastbourne Mews, Paddington","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,£
gmOauwdLtEInyMeb_q9eeg,Villa Rosa Restaurant,"001203 - Eastbourne Mews, Paddington","[{'alias': 'italian', 'title': 'Italian'}]",4.0,££
